date,temperature_max,temperature_min,rainfall_mm,humidity,cloud_cover,weather_condition,crop_name,season,is_irrigated,crop_type,disease,pest
2023-08-16,38.9,24.2,40.0,49.6,58.8,Partly Cloudy,Carrot,Rabi,Yes,Vegetable,Fusarium Wilt,None
2023-08-16,28.3,18.5,0.0,65.2,33.2,Cloudy,Soybean,Kharif,No,Legume,None,None
2023-08-16,24.6,18.7,0.0,41.5,80.0,Partly Cloudy,Apple,Rabi,Yes,Fruit,Leaf Spot,Scale Insects
2023-08-16,28.1,21.3,0.0,43.9,93.2,Clear,Banana,Kharif,Yes,Fruit,Leaf Spot,Mealybugs
2023-08-16,44.8,38.3,0.0,57.6,98.1,Thunderstorm,Mango,Kharif,Yes,Fruit,Downy Mildew,Cutworms
2023-08-16,36.4,22.4,44.5,68.3,72.9,Thunderstorm,Maize,Kharif,No,Cereal,Root Rot,Mealybugs
2023-08-16,42.8,32.9,0.0,66.5,49.0,Rainy,Sugarcane,Kharif,Yes,Commercial,Anthracnose,Cutworms
2023-08-16,24.4,11.0,0.0,58.6,0.8,Rainy,Maize,Kharif,No,Cereal,None,None
2023-08-16,31.5,25.3,24.1,68.1,42.2,Thunderstorm,Wheat,Rabi,Yes,Cereal,None,None
2023-08-16,20.7,6.0,0.0,47.5,29.1,Rainy,Maize,Kharif,No,Cereal,None,None
2023-08-16,30.4,23.4,0.0,49.2,17.2,Rainy,Potato,Rabi,Yes,Vegetable,None,None
2023-08-16,33.0,25.2,0.0,71.6,67.8,Clear,Barley,Rabi,Yes,Cereal,Blister Blight,Mealybugs
2023-08-16,23.8,18.0,0.0,59.7,64.5,Thunderstorm,Wheat,Rabi,Yes,Cereal,Blister Blight,Scale Insects
2023-08-16,25.2,15.2,0.0,54.9,98.7,Rainy,Sunflower,Kharif,No,Oilseed,Blister Blight,Mealybugs
2023-08-16,42.4,34.4,0.0,74.8,6.4,Thunderstorm,Peanut,Kharif,No,Legume,Anthracnose,Cutworms
2023-08-16,37.2,25.7,0.0,83.8,70.3,Cloudy,Rice,Kharif,Yes,Cereal,Sigatoka,Aphids
2023-08-16,36.2,26.0,11.6,56.7,70.8,Clear,Grapes,Rabi,Yes,Fruit,Blister Blight,Scale Insects
2023-08-16,39.1,25.2,0.0,82.9,63.2,Clear,Sunflower,Kharif,No,Oilseed,Sigatoka,Aphids
2023-08-16,22.9,8.0,0.0,73.8,65.9,Partly Cloudy,Soybean,Kharif,No,Legume,Blister Blight,Scale Insects
2023-08-16,41.8,30.7,0.0,63.5,16.8,Cloudy,Coffee,Kharif,Yes,Commercial,Anthracnose,Cutworms
2023-08-16,29.4,23.7,0.0,45.9,56.3,Partly Cloudy,Peanut,Kharif,No,Legume,None,None
2023-08-17,42.7,29.6,17.6,63.4,89.9,Clear,Banana,Kharif,Yes,Fruit,Blister Blight,Mealybugs
2023-08-17,37.8,24.8,0.0,62.9,70.4,Rainy,Apple,Rabi,Yes,Fruit,Anthracnose,Cutworms
2023-08-17,39.1,32.3,0.0,46.9,57.0,Cloudy,Coffee,Kharif,Yes,Commercial,Anthracnose,Armyworms
2023-08-17,30.4,18.5,0.0,79.4,42.3,Rainy,Onion,Rabi,Yes,Vegetable,Bacterial Blight,Whiteflies
2023-08-17,40.6,34.5,0.0,58.0,7.6,Thunderstorm,Wheat,Rabi,Yes,Cereal,Anthracnose,Armyworms
2023-08-17,41.7,35.8,0.0,81.5,11.9,Rainy,Carrot,Rabi,Yes,Vegetable,Bacterial Blight,Aphids
2023-08-17,33.6,25.6,5.8,74.6,83.2,Clear,Sugarcane,Kharif,Yes,Commercial,Leaf Spot,Scale Insects
2023-08-17,21.7,12.9,0.0,86.9,20.6,Clear,Soybean,Kharif,No,Legume,Late Blight,Aphids
2023-08-17,30.1,23.5,0.0,84.1,36.8,Clear,Mango,Kharif,Yes,Fruit,Sigatoka,Whiteflies
2023-08-17,44.8,36.9,0.0,87.1,69.8,Thunderstorm,Chili,Kharif,No,Vegetable,Late Blight,Whiteflies
2023-08-17,22.0,8.4,0.0,80.0,92.0,Cloudy,Peanut,Kharif,No,Legume,Late Blight,Whiteflies
2023-08-17,32.4,17.9,47.3,82.5,10.6,Thunderstorm,Apple,Rabi,Yes,Fruit,Bacterial Blight,Thrips
2023-08-17,26.2,16.3,0.0,51.2,68.4,Clear,Sunflower,Kharif,No,Oilseed,Blister Blight,Scale Insects
2023-08-17,37.0,28.4,49.2,87.5,0.0,Thunderstorm,Barley,Rabi,Yes,Cereal,Bacterial Blight,Thrips
2023-08-17,26.5,14.6,0.0,56.2,41.4,Thunderstorm,Cotton,Kharif,No,Commercial,None,None
2023-08-17,39.0,26.9,0.0,50.7,67.5,Clear,Rice,Kharif,Yes,Cereal,Downy Mildew,Armyworms
2023-08-17,43.1,38.1,0.0,67.9,16.3,Partly Cloudy,Chili,Kharif,No,Vegetable,Downy Mildew,Cutworms
2023-08-17,40.2,26.2,2.4,52.9,4.0,Thunderstorm,Coffee,Kharif,Yes,Commercial,None,None
2023-08-17,38.0,29.8,0.0,46.8,99.6,Cloudy,Cotton,Kharif,No,Commercial,Downy Mildew,Cutworms
2023-08-17,31.8,23.6,0.0,83.4,89.8,Partly Cloudy,Tea,Kharif,Yes,Commercial,Bacterial Blight,Aphids
2023-08-17,31.3,23.9,0.0,76.3,47.4,Rainy,Mango,Kharif,Yes,Fruit,Late Blight,Thrips
2023-08-17,28.9,22.2,12.0,77.1,97.7,Clear,Soybean,Kharif,No,Legume,Late Blight,Whiteflies
2023-08-17,31.3,19.3,0.0,89.4,37.1,Clear,Cotton,Kharif,No,Commercial,Rust,Thrips
2023-08-17,45.0,35.5,1.8,88.4,1.2,Partly Cloudy,Rice,Kharif,Yes,Cereal,Late Blight,Aphids
2023-08-17,43.9,35.4,0.0,64.5,35.9,Thunderstorm,Carrot,Rabi,Yes,Vegetable,Anthracnose,Armyworms
2023-08-17,33.8,23.5,0.0,88.0,31.7,Clear,Maize,Kharif,No,Cereal,Rust,Thrips
2023-08-17,35.2,23.5,0.0,86.7,34.5,Rainy,Sugarcane,Kharif,Yes,Commercial,Late Blight,Whiteflies
2023-08-17,20.1,13.4,0.0,58.0,33.4,Thunderstorm,Tomato,Rabi,No,Vegetable,None,None
2023-08-17,20.4,15.3,14.2,83.2,46.0,Rainy,Onion,Rabi,Yes,Vegetable,Sigatoka,Whiteflies
2023-08-17,21.3,13.1,0.0,51.1,95.4,Partly Cloudy,Onion,Rabi,Yes,Vegetable,Blister Blight,Mealybugs
2023-08-18,37.2,25.4,39.6,62.2,92.9,Clear,Apple,Rabi,Yes,Fruit,Fusarium Wilt,Scale Insects
2023-08-18,25.6,11.2,0.0,68.4,66.1,Clear,Barley,Rabi,Yes,Cereal,Leaf Spot,Scale Insects
2023-08-18,23.9,18.2,0.0,70.8,34.3,Partly Cloudy,Sugarcane,Kharif,Yes,Commercial,None,None
2023-08-18,29.2,22.6,36.3,52.0,29.3,Cloudy,Mango,Kharif,Yes,Fruit,Sheath Blight,None
2023-08-18,42.1,36.0,0.0,72.8,20.7,Partly Cloudy,Coffee,Kharif,Yes,Commercial,Anthracnose,Armyworms
2023-08-18,23.7,17.1,0.0,76.6,52.0,Partly Cloudy,Rice,Kharif,Yes,Cereal,Rust,Whiteflies
2023-08-18,23.2,15.5,0.0,73.0,16.2,Thunderstorm,Peanut,Kharif,No,Legume,None,None
2023-08-18,40.7,30.2,3.9,85.4,37.0,Partly Cloudy,Tomato,Rabi,No,Vegetable,Late Blight,Whiteflies
2023-08-18,39.2,30.3,0.0,65.6,94.3,Clear,Maize,Kharif,No,Cereal,Downy Mildew,Cutworms
2023-08-18,35.1,20.9,0.0,54.3,11.0,Clear,Coffee,Kharif,Yes,Commercial,Downy Mildew,Cutworms
2023-08-18,39.7,32.7,17.9,46.0,0.5,Rainy,Tea,Kharif,Yes,Commercial,None,None
2023-08-18,36.8,26.6,0.0,50.3,58.4,Cloudy,Maize,Kharif,No,Cereal,Downy Mildew,Armyworms
2023-08-18,23.9,15.9,21.4,80.0,92.1,Thunderstorm,Coffee,Kharif,Yes,Commercial,Late Blight,Aphids
2023-08-18,21.8,12.3,25.4,42.1,76.0,Cloudy,Coffee,Kharif,Yes,Commercial,Leaf Spot,Scale Insects
2023-08-18,38.9,32.9,0.0,45.0,73.9,Thunderstorm,Barley,Rabi,Yes,Cereal,Anthracnose,Cutworms
2023-08-18,38.1,23.7,0.0,59.2,53.2,Partly Cloudy,Maize,Kharif,No,Cereal,Downy Mildew,Cutworms
2023-08-18,35.4,29.9,0.0,64.8,41.1,Clear,Coffee,Kharif,Yes,Commercial,Downy Mildew,Armyworms
2023-08-18,24.8,16.7,0.0,88.8,19.1,Thunderstorm,Chili,Kharif,No,Vegetable,Rust,Aphids
2023-08-18,38.4,30.0,0.0,44.3,62.2,Cloudy,Tea,Kharif,Yes,Commercial,Downy Mildew,Armyworms
2023-08-18,40.0,25.0,25.6,77.0,75.6,Clear,Carrot,Rabi,Yes,Vegetable,Sigatoka,Aphids
2023-08-18,21.2,10.6,0.0,44.8,39.6,Clear,Rice,Kharif,Yes,Cereal,None,None
2023-08-18,26.7,13.0,43.5,42.8,60.0,Partly Cloudy,Grapes,Rabi,Yes,Fruit,Sheath Blight,None
2023-08-18,41.9,34.5,30.7,87.3,2.4,Cloudy,Sugarcane,Kharif,Yes,Commercial,Rust,Aphids
2023-08-18,43.5,34.4,0.0,49.8,78.7,Rainy,Rice,Kharif,Yes,Cereal,Anthracnose,Armyworms
2023-08-18,27.8,16.9,0.0,75.1,67.1,Rainy,Banana,Kharif,Yes,Fruit,Sigatoka,Aphids
2023-08-18,42.5,28.5,0.0,82.4,24.4,Partly Cloudy,Onion,Rabi,Yes,Vegetable,Rust,Thrips
2023-08-18,25.9,20.9,0.0,54.4,35.8,Clear,Wheat,Rabi,Yes,Cereal,None,None
2023-08-18,28.0,20.7,21.1,87.2,1.9,Clear,Chili,Kharif,No,Vegetable,Sigatoka,Aphids
2023-08-18,31.3,25.1,0.0,69.7,20.2,Cloudy,Sugarcane,Kharif,Yes,Commercial,None,None
2023-08-18,21.6,13.3,0.0,65.5,33.2,Partly Cloudy,Coffee,Kharif,Yes,Commercial,None,None
2023-08-19,40.9,27.7,0.0,84.0,77.5,Rainy,Onion,Rabi,Yes,Vegetable,Late Blight,Aphids
2023-08-19,36.1,21.9,0.0,44.5,78.6,Rainy,Tomato,Rabi,No,Vegetable,Downy Mildew,Cutworms
2023-08-19,22.2,8.0,0.0,52.2,65.8,Thunderstorm,Carrot,Rabi,Yes,Vegetable,Blister Blight,Scale Insects
2023-08-19,36.5,21.7,0.0,53.0,58.6,Partly Cloudy,Sunflower,Kharif,No,Oilseed,Downy Mildew,Armyworms
2023-08-19,29.6,22.8,0.0,73.2,34.6,Thunderstorm,Soybean,Kharif,No,Legume,None,None
2023-08-19,39.6,30.2,0.0,65.6,99.0,Partly Cloudy,Peanut,Kharif,No,Legume,Downy Mildew,Cutworms
2023-08-19,33.6,28.6,0.0,49.5,71.7,Cloudy,Tomato,Rabi,No,Vegetable,Blister Blight,Scale Insects
2023-08-19,26.7,19.6,0.0,78.8,98.1,Thunderstorm,Mango,Kharif,Yes,Fruit,Late Blight,Thrips
2023-08-19,31.1,25.4,0.0,63.2,97.8,Thunderstorm,Rice,Kharif,Yes,Cereal,Leaf Spot,Scale Insects
2023-08-19,37.5,30.5,0.0,66.8,87.9,Thunderstorm,Rice,Kharif,Yes,Cereal,Anthracnose,Armyworms
2023-08-19,33.1,18.5,0.0,81.8,34.0,Thunderstorm,Cotton,Kharif,No,Commercial,Rust,Thrips
2023-08-19,39.1,31.4,0.0,60.6,86.1,Clear,Wheat,Rabi,Yes,Cereal,Anthracnose,Armyworms
2023-08-19,27.8,22.7,0.0,85.4,20.0,Rainy,Wheat,Rabi,Yes,Cereal,Bacterial Blight,Aphids
2023-08-19,35.1,27.3,0.0,45.3,2.7,Rainy,Mango,Kharif,Yes,Fruit,Anthracnose,Armyworms
2023-08-19,39.6,30.9,0.0,45.6,8.1,Rainy,Barley,Rabi,Yes,Cereal,Anthracnose,Cutworms
2023-08-19,22.1,10.2,0.0,53.6,16.1,Clear,Sugarcane,Kharif,Yes,Commercial,None,None
2023-08-19,32.5,18.1,17.1,89.6,60.4,Cloudy,Grapes,Rabi,Yes,Fruit,Rust,Aphids
2023-08-19,22.9,16.9,0.0,72.0,94.8,Partly Cloudy,Carrot,Rabi,Yes,Vegetable,Blister Blight,Mealybugs
2023-08-19,30.6,25.3,0.0,69.6,97.6,Thunderstorm,Soybean,Kharif,No,Legume,Leaf Spot,Scale Insects
2023-08-19,30.1,15.8,0.0,64.6,25.7,Clear,Sugarcane,Kharif,Yes,Commercial,None,None
2023-08-19,41.8,32.1,0.0,70.0,96.5,Rainy,Grapes,Rabi,Yes,Fruit,Anthracnose,Cutworms
2023-08-19,41.0,33.8,0.0,88.0,34.8,Clear,Potato,Rabi,Yes,Vegetable,Sigatoka,Whiteflies
2023-08-19,29.4,19.2,0.0,77.3,91.4,Rainy,Mango,Kharif,Yes,Fruit,Rust,Aphids
2023-08-19,22.3,8.5,36.7,41.6,26.0,Thunderstorm,Cotton,Kharif,No,Commercial,Sheath Blight,None
2023-08-19,33.0,20.4,0.0,63.1,11.6,Rainy,Peanut,Kharif,No,Legume,None,None
2023-08-19,27.5,18.3,2.1,43.9,23.2,Cloudy,Carrot,Rabi,Yes,Vegetable,None,None
2023-08-19,42.8,36.7,0.0,84.0,14.9,Partly Cloudy,Coffee,Kharif,Yes,Commercial,Sigatoka,Thrips
2023-08-19,29.9,20.0,9.2,66.0,69.4,Cloudy,Sugarcane,Kharif,Yes,Commercial,Blister Blight,Mealybugs
2023-08-19,22.0,12.6,0.0,85.1,83.3,Rainy,Potato,Rabi,Yes,Vegetable,Sigatoka,Thrips
2023-08-19,37.9,29.3,13.4,82.0,95.7,Rainy,Cotton,Kharif,No,Commercial,Sigatoka,Thrips
2023-08-20,37.8,30.1,22.7,76.0,44.6,Clear,Apple,Rabi,Yes,Fruit,Rust,Aphids
2023-08-20,24.3,17.4,22.3,40.2,27.0,Thunderstorm,Wheat,Rabi,Yes,Cereal,None,None
2023-08-20,28.8,16.3,18.4,74.9,70.5,Thunderstorm,Tea,Kharif,Yes,Commercial,Blister Blight,Mealybugs
2023-08-20,32.2,21.9,31.6,56.3,29.4,Rainy,Grapes,Rabi,Yes,Fruit,Fusarium Wilt,None
2023-08-20,35.7,22.7,0.0,46.1,79.1,Clear,Banana,Kharif,Yes,Fruit,Downy Mildew,Armyworms
2023-08-20,30.3,22.3,0.0,67.9,46.3,Thunderstorm,Apple,Rabi,Yes,Fruit,None,None
2023-08-20,33.4,23.9,0.0,53.6,80.3,Clear,Sunflower,Kharif,No,Oilseed,Leaf Spot,Mealybugs
2023-08-20,41.9,30.2,0.0,67.1,52.4,Clear,Sunflower,Kharif,No,Oilseed,Downy Mildew,Cutworms
2023-08-20,31.1,24.3,0.0,50.9,78.9,Rainy,Rice,Kharif,Yes,Cereal,Blister Blight,Mealybugs
2023-08-20,25.9,13.3,0.0,47.4,26.9,Clear,Barley,Rabi,Yes,Cereal,None,None
2023-08-20,28.1,18.7,0.0,56.7,8.1,Thunderstorm,Cotton,Kharif,No,Commercial,None,None
2023-08-20,23.4,15.0,31.6,48.4,55.5,Cloudy,Cotton,Kharif,No,Commercial,Root Rot,None
2023-08-20,31.2,24.1,0.0,70.9,17.5,Clear,Tomato,Rabi,No,Vegetable,None,None
2023-08-20,40.1,29.5,15.0,76.7,3.9,Partly Cloudy,Tea,Kharif,Yes,Commercial,Sigatoka,Thrips
2023-08-20,41.0,26.9,13.1,53.5,86.2,Cloudy,Barley,Rabi,Yes,Cereal,Blister Blight,Mealybugs
2023-08-20,25.2,14.8,0.0,62.3,22.3,Thunderstorm,Sunflower,Kharif,No,Oilseed,None,None
2023-08-20,21.0,12.9,0.0,72.4,2.0,Thunderstorm,Peanut,Kharif,No,Legume,None,None
2023-08-20,43.8,34.6,35.8,69.8,73.3,Cloudy,Soybean,Kharif,No,Legume,Sheath Blight,Mealybugs
2023-08-20,30.6,20.3,0.0,84.9,42.5,Partly Cloudy,Apple,Rabi,Yes,Fruit,Rust,Whiteflies
2023-08-20,34.8,27.0,48.3,75.2,25.4,Partly Cloudy,Soybean,Kharif,No,Legume,Rust,Aphids
2023-08-20,28.0,16.0,0.0,79.6,34.0,Clear,Grapes,Rabi,Yes,Fruit,Bacterial Blight,Thrips
2023-08-20,35.6,22.3,17.5,60.1,63.5,Rainy,Maize,Kharif,No,Cereal,Blister Blight,Mealybugs
2023-08-20,31.6,25.4,0.0,85.1,9.2,Rainy,Potato,Rabi,Yes,Vegetable,Late Blight,Aphids
2023-08-20,41.1,33.9,0.0,63.1,8.5,Partly Cloudy,Tea,Kharif,Yes,Commercial,Anthracnose,Cutworms
2023-08-20,33.3,22.5,26.6,51.2,32.1,Cloudy,Wheat,Rabi,Yes,Cereal,None,None
2023-08-20,32.1,22.3,0.0,40.3,98.5,Clear,Soybean,Kharif,No,Legume,Blister Blight,Scale Insects
2023-08-20,27.0,21.5,0.0,85.7,59.4,Partly Cloudy,Chili,Kharif,No,Vegetable,Rust,Thrips
2023-08-20,23.3,16.0,0.0,79.2,2.9,Clear,Carrot,Rabi,Yes,Vegetable,Sigatoka,Whiteflies
2023-08-20,32.5,20.5,49.3,58.1,11.2,Thunderstorm,Grapes,Rabi,Yes,Fruit,Root Rot,None
2023-08-20,35.8,21.9,0.0,54.1,1.3,Clear,Carrot,Rabi,Yes,Vegetable,Downy Mildew,Cutworms
2023-08-21,24.0,18.8,26.8,58.3,64.9,Cloudy,Barley,Rabi,Yes,Cereal,Blister Blight,Scale Insects
2023-08-21,37.6,26.2,9.0,53.8,75.8,Rainy,Maize,Kharif,No,Cereal,Blister Blight,Mealybugs
2023-08-21,22.2,12.2,0.0,49.0,8.4,Clear,Cotton,Kharif,No,Commercial,None,None
2023-08-21,20.7,6.3,0.0,75.9,43.3,Cloudy,Tomato,Rabi,No,Vegetable,Sigatoka,Whiteflies
2023-08-21,33.7,22.2,0.0,56.3,88.3,Cloudy,Rice,Kharif,Yes,Cereal,Leaf Spot,Scale Insects
2023-08-21,25.5,11.7,42.2,86.3,20.6,Rainy,Sunflower,Kharif,No,Oilseed,Late Blight,Thrips
2023-08-21,29.9,15.5,9.1,40.4,86.2,Partly Cloudy,Soybean,Kharif,No,Legume,Leaf Spot,Mealybugs
2023-08-21,39.2,29.0,0.0,65.2,91.4,Cloudy,Sunflower,Kharif,No,Oilseed,Downy Mildew,Armyworms
2023-08-21,23.4,17.1,41.6,47.4,78.4,Cloudy,Mango,Kharif,Yes,Fruit,Sheath Blight,Mealybugs
2023-08-21,38.2,30.0,0.0,50.9,81.9,Rainy,Sunflower,Kharif,No,Oilseed,Downy Mildew,Armyworms
2023-08-21,32.5,23.5,0.0,75.3,67.3,Cloudy,Apple,Rabi,Yes,Fruit,Bacterial Blight,Thrips
2023-08-21,42.2,27.6,49.8,47.0,17.3,Clear,Barley,Rabi,Yes,Cereal,Root Rot,None
2023-08-21,43.8,38.0,23.5,44.5,45.5,Clear,Banana,Kharif,Yes,Fruit,None,None
2023-08-21,41.0,30.7,0.0,66.0,78.9,Clear,Peanut,Kharif,No,Legume,Anthracnose,Armyworms
2023-08-21,23.4,16.9,0.0,42.9,0.4,Rainy,Wheat,Rabi,Yes,Cereal,None,None
2023-08-21,22.2,12.9,0.0,51.3,71.7,Cloudy,Peanut,Kharif,No,Legume,Leaf Spot,Scale Insects
2023-08-21,44.9,35.6,0.0,53.0,50.0,Rainy,Wheat,Rabi,Yes,Cereal,Anthracnose,Cutworms
2023-08-21,37.8,25.1,0.0,77.2,2.4,Cloudy,Peanut,Kharif,No,Legume,Bacterial Blight,Whiteflies
2023-08-21,40.8,30.0,20.6,56.1,80.3,Rainy,Maize,Kharif,No,Cereal,Blister Blight,Scale Insects
2023-08-21,29.7,17.4,0.0,52.5,71.4,Partly Cloudy,Banana,Kharif,Yes,Fruit,Leaf Spot,Scale Insects
2023-08-21,42.7,34.3,6.0,42.5,53.8,Thunderstorm,Onion,Rabi,Yes,Vegetable,None,None
2023-08-21,26.0,17.2,40.4,76.2,94.1,Rainy,Cotton,Kharif,No,Commercial,Sigatoka,Aphids
2023-08-21,42.1,30.3,0.0,44.6,56.9,Partly Cloudy,Rice,Kharif,Yes,Cereal,Anthracnose,Armyworms
2023-08-21,40.2,27.2,0.0,81.9,22.0,Cloudy,Grapes,Rabi,Yes,Fruit,Bacterial Blight,Whiteflies
2023-08-21,36.0,29.0,0.0,45.0,60.0,Clear,Maize,Kharif,No,Cereal,Anthracnose,Armyworms
2023-08-21,23.5,14.8,0.0,84.1,26.4,Partly Cloudy,Cotton,Kharif,No,Commercial,Rust,Aphids
2023-08-21,38.3,29.7,0.0,42.1,43.5,Thunderstorm,Soybean,Kharif,No,Legume,Downy Mildew,Armyworms
2023-08-21,35.5,29.6,0.0,75.4,93.6,Rainy,Onion,Rabi,Yes,Vegetable,Late Blight,Thrips
2023-08-21,24.2,17.2,0.0,52.9,72.1,Cloudy,Tomato,Rabi,No,Vegetable,Blister Blight,Mealybugs
2023-08-21,42.7,31.5,0.0,81.0,74.5,Partly Cloudy,Barley,Rabi,Yes,Cereal,Sigatoka,Aphids
2023-08-22,29.9,19.2,0.0,67.2,48.0,Thunderstorm,Chili,Kharif,No,Vegetable,None,None
2023-08-22,42.0,27.1,0.0,78.5,84.3,Rainy,Onion,Rabi,Yes,Vegetable,Rust,Thrips
2023-08-22,21.5,11.1,0.0,49.0,27.5,Rainy,Peanut,Kharif,No,Legume,None,None
2023-08-22,38.0,25.8,0.0,48.3,20.1,Clear,Wheat,Rabi,Yes,Cereal,Anthracnose,Armyworms
2023-08-22,42.7,34.8,14.6,44.7,51.4,Partly Cloudy,Rice,Kharif,Yes,Cereal,None,None
2023-08-22,35.7,27.8,41.3,40.7,40.3,Clear,Cotton,Kharif,No,Commercial,Root Rot,None
2023-08-22,31.8,17.3,48.5,57.5,85.4,Thunderstorm,Chili,Kharif,No,Vegetable,Sheath Blight,Mealybugs
2023-08-22,23.9,10.8,5.3,72.8,25.4,Thunderstorm,Chili,Kharif,No,Vegetable,None,None
2023-08-22,32.6,24.4,0.0,88.6,77.4,Cloudy,Onion,Rabi,Yes,Vegetable,Bacterial Blight,Whiteflies
2023-08-22,21.2,13.8,0.0,65.6,83.5,Clear,Sunflower,Kharif,No,Oilseed,Leaf Spot,Mealybugs
2023-08-22,28.4,14.0,6.9,67.3,14.2,Clear,Peanut,Kharif,No,Legume,None,None
2023-08-22,41.9,36.5,0.0,58.7,52.2,Partly Cloudy,Barley,Rabi,Yes,Cereal,Anthracnose,Armyworms
2023-08-22,26.3,13.7,0.0,48.1,34.2,Partly Cloudy,Potato,Rabi,Yes,Vegetable,None,None
2023-08-22,30.3,15.5,23.5,43.4,39.4,Thunderstorm,Coffee,Kharif,Yes,Commercial,None,None
2023-08-22,24.6,19.4,24.0,73.7,80.6,Cloudy,Rice,Kharif,Yes,Cereal,Leaf Spot,Mealybugs
2023-08-22,24.7,15.0,0.0,51.8,45.3,Partly Cloudy,Wheat,Rabi,Yes,Cereal,None,None
2023-08-22,43.9,36.3,0.0,85.6,32.6,Cloudy,Soybean,Kharif,No,Legume,Late Blight,Aphids
2023-08-22,31.6,20.4,0.0,44.9,83.7,Thunderstorm,Maize,Kharif,No,Cereal,Blister Blight,Mealybugs
2023-08-22,25.0,13.7,37.6,57.5,34.7,Cloudy,Wheat,Rabi,Yes,Cereal,Fusarium Wilt,None
2023-08-22,21.8,12.0,0.0,54.6,27.6,Thunderstorm,Peanut,Kharif,No,Legume,None,None
2023-08-22,39.9,31.7,9.4,82.1,31.9,Cloudy,Wheat,Rabi,Yes,Cereal,Rust,Whiteflies
2023-08-22,41.7,28.7,0.0,42.1,56.9,Clear,Banana,Kharif,Yes,Fruit,Anthracnose,Cutworms
2023-08-22,30.7,20.7,0.0,80.6,38.0,Clear,Sunflower,Kharif,No,Oilseed,Bacterial Blight,Aphids
2023-08-22,28.7,13.7,0.0,51.7,42.1,Partly Cloudy,Onion,Rabi,Yes,Vegetable,None,None
2023-08-22,44.4,37.6,0.0,61.1,55.2,Rainy,Rice,Kharif,Yes,Cereal,Downy Mildew,Armyworms
2023-08-22,35.1,28.6,0.0,57.5,37.4,Partly Cloudy,Sugarcane,Kharif,Yes,Commercial,Anthracnose,Armyworms
2023-08-22,43.1,30.2,0.0,68.8,6.5,Thunderstorm,Soybean,Kharif,No,Legume,Anthracnose,Armyworms
2023-08-22,32.8,19.7,0.0,77.7,13.6,Clear,Banana,Kharif,Yes,Fruit,Sigatoka,Thrips
2023-08-22,37.5,29.6,0.0,43.8,60.0,Cloudy,Sunflower,Kharif,No,Oilseed,Downy Mildew,Armyworms
2023-08-22,38.6,25.5,43.7,79.4,93.4,Thunderstorm,Banana,Kharif,Yes,Fruit,Sigatoka,Whiteflies
2023-08-23,33.8,27.9,0.0,71.8,34.2,Clear,Tomato,Rabi,No,Vegetable,None,None
2023-08-23,30.2,18.1,0.0,62.4,64.0,Cloudy,Coffee,Kharif,Yes,Commercial,Blister Blight,Scale Insects
2023-08-23,30.7,23.1,9.7,81.9,64.5,Cloudy,Onion,Rabi,Yes,Vegetable,Late Blight,Whiteflies
2023-08-23,21.9,14.0,0.0,73.6,52.7,Clear,Potato,Rabi,Yes,Vegetable,None,None
2023-08-23,30.2,17.7,1.0,90.0,20.5,Thunderstorm,Carrot,Rabi,Yes,Vegetable,Late Blight,Thrips
2023-08-23,32.6,18.9,22.0,59.9,84.6,Cloudy,Apple,Rabi,Yes,Fruit,Blister Blight,Scale Insects
2023-08-23,34.0,22.4,0.0,76.5,81.5,Partly Cloudy,Coffee,Kharif,Yes,Commercial,Bacterial Blight,Whiteflies
2023-08-23,34.6,24.8,0.0,49.9,68.2,Thunderstorm,Tea,Kharif,Yes,Commercial,Blister Blight,Scale Insects
2023-08-23,30.3,20.5,0.0,74.2,6.5,Clear,Sunflower,Kharif,No,Oilseed,None,None
2023-08-23,36.2,28.3,0.0,58.9,64.6,Partly Cloudy,Tea,Kharif,Yes,Commercial,Downy Mildew,Cutworms
2023-08-23,32.2,26.4,0.0,87.9,40.0,Clear,Tea,Kharif,Yes,Commercial,Late Blight,Whiteflies
2023-08-23,22.0,10.8,0.0,70.7,9.4,Clear,Mango,Kharif,Yes,Fruit,None,None
2023-08-23,25.2,13.9,0.0,67.5,75.0,Partly Cloudy,Cotton,Kharif,No,Commercial,Leaf Spot,Mealybugs
2023-08-23,44.1,29.4,24.4,58.2,50.0,Rainy,Coffee,Kharif,Yes,Commercial,None,None
2023-08-23,31.2,22.2,0.0,48.5,46.8,Partly Cloudy,Grapes,Rabi,Yes,Fruit,None,None
2023-08-23,27.4,21.8,0.0,68.3,60.5,Thunderstorm,Barley,Rabi,Yes,Cereal,Blister Blight,Scale Insects
2023-08-23,23.1,13.6,0.0,57.7,88.1,Partly Cloudy,Carrot,Rabi,Yes,Vegetable,Blister Blight,Mealybugs
2023-08-23,25.8,15.7,2.1,46.9,31.8,Rainy,Peanut,Kharif,No,Legume,None,None
2023-08-23,22.5,10.3,0.0,78.9,78.9,Rainy,Tomato,Rabi,No,Vegetable,Late Blight,Thrips
2023-08-23,32.0,20.7,16.5,66.2,61.1,Rainy,Cotton,Kharif,No,Commercial,Leaf Spot,Scale Insects
2023-08-23,26.8,18.2,0.0,74.9,21.9,Thunderstorm,Rice,Kharif,Yes,Cereal,None,None
2023-08-23,27.2,19.4,0.0,78.5,16.7,Cloudy,Onion,Rabi,Yes,Vegetable,Bacterial Blight,Aphids
